Location Id,phone_number,street_address,street_address_2,city,state,zip_code,zip5,foreign_id,foreign_id_type,inactive,address,Latitude,Longitude,Location Name
520,8608283933,39 Webster Square Road,,Berlin,CT,6037,6037,1,msg-curve2-Institution-238,FALSE,"39 Webster Square Road, , Berlin CT6037",41.627192,-72.748567,Advanced Dental - Berlin
519,8608942933,26 Shunpike Rd,Suite A,Cromwell,CT,6416,6416,2,msg-curve2-Institution-238,FALSE,"26 Shunpike Rd, Suite A, Cromwell CT6416",41.600339,-72.675698,Advanced Dental - Cromwell
1419,7325458111,738 Easton Avenue,,Somerset,NJ,8873,8873,1,remote_db-dentrix-DataSource-131,FALSE,"738 Easton Avenue, , Somerset NJ8873",40.508449,-74.476902,Advanced Dental Arts
2108,2123734651,59 W 12th Street,Suite 1C,New York,NY,10011-6601,10011,5,msg-opendental-DataSource-415,FALSE,"59 W 12th Street, Suite 1C, New York NY10011",40.735692,-73.996746,Advanced Dental Arts patients
682,7186241970,"142 Joralemon ST, Suite 6E",,Brooklyn,NY,11201,11201,1,remote_db-dentrix-Location-682,FALSE,"142 Joralemon ST, Suite 6E, , Brooklyn NY11201",40.692806,-73.99355,Advanced Dental Care
4341,9545255662,104 SE 1st Ave,,Fort Lauderdale,FL,33301,33301,1,msg-opendental-DataSource-1107,FALSE,"104 SE 1st Ave, , Fort Lauderdale FL33301",26.121074,-80.141914,Advanced Dental Wellness Center
4830,4807259188,10031 East Dynamite,,Scottsdale,AZ,85262,85262,1,remote_db-dentrix-DataSource-1331,FALSE,"10031 East Dynamite, , Scottsdale AZ85262",33.742363,-111.86468,Advanced Dentistry and Implant Center of Scottsdale
706,7184763800,"37-21 75th St, 1st Fl",,Jackson Heights,NY,11372,11372,1,msg-ezdental-Location-706,TRUE,"37-21 75th St, 1st Fl, , Jackson Heights NY11372",40.748405,-73.890599,Advanced Dentistry of New York
319,6317892556,150 Merrick Rd,,Amityville,NY,11701,11701,AM,msg-medical_manager-DataSource-3,TRUE,"150 Merrick Rd, , Amityville NY11701",40.671241,-73.416404,Advanced Derm - Amityville
1520,6315982211,193 Broadway,Suite 1,Amityville,NY,11701,11701,AY,msg-medical_manager-DataSource-3,TRUE,"193 Broadway, Suite 1, Amityville NY11701",40.677749,-73.417176,Advanced Derm - Amityville (Broadway)
663,5162394244,342 Beach 54th Street,,Arverne,NY,11692,11692,AV,msg-medical_manager-DataSource-3,TRUE,"342 Beach 54th Street, , Arverne NY11692",40.593584,-73.784224,Advanced Derm - Arverne
320,7186268181,27-47 Crescent Street #206,,Astoria,NY,11102,11102,AS,msg-medical_manager-DataSource-3,TRUE,"27-47 Crescent Street #206, , Astoria NY11102",40.769251,-73.924415,Advanced Derm - Astoria
3926,6315862700,300 Bay Shore Road,,North Babylon,NY,11703,11703,BN,msg-medical_manager-DataSource-3,TRUE,"300 Bay Shore Road, , North Babylon NY11703",40.742203,-73.309134,Advanced Derm - Babylon
3924,5168740200,1000 Atlantic Ave,,Baldwin,NY,11510,11510,BW,msg-medical_manager-DataSource-3,TRUE,"1000 Atlantic Ave, , Baldwin NY11510",40.639875,-73.605153,Advanced Derm - Baldwin
664,7184284100,2614 213th Street,,Bayside,NY,11360,11360,BT,msg-medical_manager-DataSource-3,TRUE,"2614 213th Street, , Bayside NY11360",40.777885,-73.776855,Advanced Derm - Bay Terrace
321,7184640109,73-08 Springfield Blvd,,Bayside,NY,11364,11364,BA,msg-medical_manager-DataSource-3,TRUE,"73-08 Springfield Blvd, , Bayside NY11364",40.741873,-73.753348,Advanced Derm - Bayside
323,5167845858,2307 Bellmore Avenue,,Bellmore,NY,11710,11710,BE,msg-medical_manager-DataSource-3,TRUE,"2307 Bellmore Avenue, , Bellmore NY11710",40.667916,-73.523007,Advanced Derm - Bellmore
325,5167845858,2307 Bellmore Avenue,,Bellmore,NY,11710,11710,BS,msg-medical_manager-DataSource-3,TRUE,"2307 Bellmore Avenue, , Bellmore NY11710",40.667916,-73.523007,Advanced Derm - Bellmore Spa
3925,5168342500,1055 Stewart Avenue,,Bethpage,NY,11714-3596,11714,BP,msg-medical_manager-DataSource-3,TRUE,"1055 Stewart Avenue, , Bethpage NY11714",40.759559,-73.490162,Advanced Derm - Bethpage
322,9144888188,449 North State Road Suite 203,,Briarcliff Manor,NY,10510,10510,BC,msg-medical_manager-DataSource-3,TRUE,"449 North State Road Suite 203, , Briarcliff Manor NY10510",41.159669,-73.824368,Advanced Derm - Briarcliff
3923,2123754019,"111 Broadway, Suite 1000",,New York,NY,10006,10006,BD,msg-medical_manager-DataSource-3,TRUE,"111 Broadway, Suite 1000, , New York NY10006",40.708524,-74.011247,Advanced Derm - Broadway
326,7183442391,3134 E. Tremont Avenue,,Bronx,NY,10461,10461,BX,msg-medical_manager-DataSource-3,TRUE,"3134 E. Tremont Avenue, , Bronx NY10461",40.837934,-73.835069,Advanced Derm - Bronx
324,7182370404,"142 Joralemon St., #4B",,Brooklyn,NY,11201,11201,BH,msg-medical_manager-DataSource-3,TRUE,"142 Joralemon St., #4B, , Brooklyn NY11201",40.692806,-73.99355,Advanced Derm - Brooklyn Heights
672,9732286866,30 Westville Avenue,,Caldwell,NJ,7006,7006,28367,msg-carecloud-DataSource-4,TRUE,"30 Westville Avenue, , Caldwell NJ7006",40.838332,-74.278,Advanced Derm - Caldwell
972,6105581200,"6 Dickinson Drive 300 Building, Suite 311",,Chadds Ford,PA,19317,19317,31130,msg-carecloud-DataSource-37,TRUE,"6 Dickinson Drive 300 Building, Suite 311, , Chadds Ford PA19317",39.879882,-75.54936,Advanced Derm - Chadds Ford Dermatology
327,6314991200,366 Veterans Memorial Highway,,Commack,NY,11725,11725,CO,msg-medical_manager-DataSource-3,TRUE,"366 Veterans Memorial Highway, , Commack NY11725",40.831679,-73.258847,Advanced Derm - Commack
334,2129969600,55 East 72nd St.,,New York,NY,10021,10021,PA,msg-medical_manager-DataSource-3,TRUE,"55 East 72nd St., , New York NY10021",40.771499,-73.964366,Advanced Derm - East 72nd
2395,6469798598,"101 Pennsylvania Ave,",7th Fl,Brooklyn,NY,11207,11207,EN,msg-medical_manager-DataSource-3,TRUE,"101 Pennsylvania Ave,, 7th Fl, Brooklyn NY11207",40.675209,-73.89651,Advanced Derm - East NY
338,6316893188,"4 Technology Drive, Ste. 180",,East Setauket,NY,11733,11733,SB,msg-medical_manager-DataSource-3,TRUE,"4 Technology Drive, Ste. 180, , East Setauket NY11733",40.896301,-73.086947,Advanced Derm - East Setauket
441,6316893188,"4 Technology Drive, Ste. 180",,East Setauket,NY,11733,11733,ES,msg-medical_manager-Institution-138,FALSE,"4 Technology Drive, Ste. 180, , East Setauket NY11733",40.896301,-73.086947,Advanced Derm - East Setauket.
671,2014931717,235 Old River Road,,Edgewater,NJ,7020,7020,25639,msg-carecloud-DataSource-4,TRUE,"235 Old River Road, , Edgewater NJ7020",40.808969,-73.989829,Advanced Derm - Edgewater
665,7182755555,104-60 Queens Boulevard Suite 1C,,Forest Hills,NY,11375,11375,FH,msg-medical_manager-DataSource-3,TRUE,"104-60 Queens Boulevard Suite 1C, , Forest Hills NY11375",40.723088,-73.849281,Advanced Derm - Forest Hills
329,5164420133,1078 Oaks Drive,,Franklin Square,NY,11010,11010,FS,msg-medical_manager-DataSource-3,TRUE,"1078 Oaks Drive, , Franklin Square NY11010",40.696419,-73.682334,Advanced Derm - Franklin Square
328,7183578200,58-47 188th St.,,Fresh Meadows,NY,11365,11365,FM,msg-medical_manager-DataSource-3,TRUE,"58-47 188th St., , Fresh Meadows NY11365",40.741351,-73.786694,Advanced Derm - Fresh Meadows
661,5162394244,271 Doughty Blvd,,Inwood,NY,11096,11096,IN,msg-medical_manager-DataSource-3,TRUE,"271 Doughty Blvd, , Inwood NY11096",40.619038,-73.746794,Advanced Derm - Inwood
660,6319573737,150 E. Sunrise Highway,Suite 109,Lindenhurst,NY,11757,11757,LH,msg-medical_manager-DataSource-3,TRUE,"150 E. Sunrise Highway, Suite 109, Lindenhurst NY11757",40.70379,-73.375976,Advanced Derm - Lindenhurst
666,5164013548,265 West Park Avenue,,Long Beach,NY,11561,11561,LB,msg-medical_manager-DataSource-3,TRUE,"265 West Park Avenue, , Long Beach NY11561",40.588803,-73.672085,Advanced Derm - Long Beach
734,7183760500,1463 East 17th Street,,Brooklyn,NY,11230,11230,MW,msg-medical_manager-DataSource-3,TRUE,"1463 East 17th Street, , Brooklyn NY11230",40.61445,-73.957249,Advanced Derm - Midwood
829,2014931717,244 Livingston St #A,,Northvale,NJ,7647,7647,31049,msg-carecloud-DataSource-4,TRUE,"244 Livingston St #A, , Northvale NJ7647",41.011625,-73.945994,Advanced Derm - Northvale
333,9149415770,100 South Highland Avenue,,Ossining,NY,10562,10562,OS,msg-medical_manager-DataSource-3,TRUE,"100 South Highland Avenue, , Ossining NY10562",41.154049,-73.860239,Advanced Derm - Ossining
335,7188577070,24 Prospect Park West,,Brooklyn,NY,11215,11215,PS,msg-medical_manager-DataSource-3,TRUE,"24 Prospect Park West, , Brooklyn NY11215",40.670993,-73.97179,Advanced Derm - Park Slope
673,9732286866,15 The Circle,,Passaic,NJ,7055,7055,29039,msg-carecloud-DataSource-4,TRUE,"15 The Circle, , Passaic NJ7055",40.849232,-74.141974,Advanced Derm - Passaic
801,7324990440,"1125 Saint Georges Avenue,",,Rahway,NJ,7065,7065,29833,msg-carecloud-DataSource-4,TRUE,"1125 Saint Georges Avenue,, , Rahway NJ7065",40.60866,-74.286651,Advanced Derm - Rahway
337,7188961010,"98-05 63RD Road, #1M",,Rego Park,NY,11374,11374,RP,msg-medical_manager-DataSource-3,TRUE,"98-05 63RD Road, #1M, , Rego Park NY11374",40.732236,-73.858897,Advanced Derm - Rego Park
669,2014931717,1124 East Ridgewood Ave,Suite 202,Ridgewood,NJ,7450,7450,19592,msg-carecloud-DataSource-4,TRUE,"1124 East Ridgewood Ave, Suite 202, Ridgewood NJ7450",40.973583,-74.095992,Advanced Derm - Ridgewood
659,6317277615,968 Roanoke Ave,,Riverhead,NY,11901,11901,RH,msg-medical_manager-DataSource-3,TRUE,"968 Roanoke Ave, , Riverhead NY11901",40.928627,-72.670035,Advanced Derm - Riverhead
341,5166256222,175 I.U. Willets Rd.,,Roslyn,NY,11507,11507,SP,msg-medical_manager-DataSource-3,TRUE,"175 I.U. Willets Rd., , Roslyn NY11507",40.771209,-73.641763,Advanced Derm - Roslyn Spa
336,5166256222,175 IU Willets Rd,,Albertson,NY,11507,11507,RO,msg-medical_manager-DataSource-3,TRUE,"175 IU Willets Rd, , Albertson NY11507",40.771209,-73.641763,Advanced Derm - Roslyn/Albertson
733,9149377593,"Advance Dermatology, PC",111 South Ridge St. Suite 200 2nd Floor,Rye Brook,NY,10573,10573,RB,msg-medical_manager-DataSource-3,TRUE,"Advance Dermatology, PC, 111 South Ridge St. Suite 200 2nd Floor, Rye Brook NY10573",41.019264,-73.683462,Advanced Derm - Rye Brook
340,7183518101,"2627-B Hylan Blvd, Lower",,Staten Island,NY,10306,10306,SI,msg-medical_manager-DataSource-3,TRUE,"2627-B Hylan Blvd, Lower, , Staten Island NY10306",40.568254,-74.112501,Advanced Derm - Staten Island
667,7183518101,"101 3rd Street, 1ST Floor",,Staten Island,NY,10306,10306,ST,msg-medical_manager-DataSource-3,TRUE,"101 3rd Street, 1ST Floor, , Staten Island NY10306",40.575248,-74.11833,Advanced Derm - Staten Island (MOHS ONLY)
670,9085162135,52 De Forest Avenue,,Summit,NJ,7901,7901,19593,msg-carecloud-DataSource-4,TRUE,"52 De Forest Avenue, , Summit NJ7901",40.718568,-74.361,Advanced Derm - Summit
342,2126190666,110 Duane Street,,New York,NY,10007,10007,TR,msg-medical_manager-DataSource-3,TRUE,"110 Duane Street, , New York NY10007",40.715598,-74.006453,Advanced Derm - Tribeca
332,2126019400,"145 W86th Street, #1A",,New York,NY,10024,10024,NY,msg-medical_manager-DataSource-3,TRUE,"145 W86th Street, #1A, , New York NY10024",40.78728,-73.973639,Advanced Derm - Upper West Side
662,5163149900,787 West Merrick Road,,Valley Stream,NY,11580,11580,VS,msg-medical_manager-DataSource-3,TRUE,"787 West Merrick Road, , Valley Stream NY11580",40.673581,-73.724647,Advanced Derm - Valley Stream
331,2125811866,"57 W 57th Street, Suite 706",,New York,NY,11019,11019,MT,msg-medical_manager-DataSource-3,TRUE,"57 W 57th Street, Suite 706, , New York NY11019",40.764337,-73.976823,Advanced Derm - West 57th (Midtown)
343,6315871132,510 Montauk Highway,,West Islip,NY,11795,11795,WI,msg-medical_manager-DataSource-3,TRUE,"510 Montauk Highway, , West Islip NY11795",40.696712,-73.308777,Advanced Derm - West Islip
2268,7186012504,3333 Henry Hudson Parkway Suite #1l,,Bronx,NY,10463,10463,RD,msg-medical_manager-DataSource-3,TRUE,"3333 Henry Hudson Parkway Suite #1l, , Bronx NY10463",40.885993,-73.91344,Advanced Derm- Riverdale
3336,7183578200,58-48 189th Street,,Fresh Meadows,NY,11365,11365,F2,msg-medical_manager-DataSource-3,TRUE,"58-48 189th Street, , Fresh Meadows NY11365",40.741439,-73.786129,Advanced Dermatology - Fresh Meadows - Dr. Aza Lefkowitz
1872,7733856069,2735 N. Harlem Ave.,,Chicago,IL,60707,60707,5,none-none-DataSource-334,FALSE,"2735 N. Harlem Ave., , Chicago IL60707",41.930029,-87.806122,Advanced Dermatology Center
2763,8722063403,6338 S Pulaski Rd,,Chicago,IL,60629-4706,60629,53,msg-opendental-DataSource-650,FALSE,"6338 S Pulaski Rd, , Chicago IL60629",41.777937,-87.722892,Advanced Family Dental
1990,2179996211,312 West Main Street,,Mt. Olive,IL,62069,62069,1001386,msg-dentrix_enterprise-DataSource-374,TRUE,"312 West Main Street, , Mt. Olive IL62069",39.072046,-89.730249,"Advanced Family Dental & Orthodontics of Mt. Olive, PC."
1981,2176660009,312 West Main Street,,Mt. Olive,IL,62069,62069,1001006,msg-dentrix_enterprise-DataSource-374,TRUE,"312 West Main Street, , Mt. Olive IL62069",39.072046,-89.730249,"Advanced Family Dental & Orthodontics of Mt. Olive, PC."
1971,6303520242,1N 121 County Farm Rd.,Suite 130,Winfield,IL,60190,60190,1000996,msg-dentrix_enterprise-DataSource-374,TRUE,"1N 121 County Farm Rd., Suite 130, Winfield IL60190",41.8617,-88.1609,"Advanced Family Dental & Orthodontics, PC - Winfield"
1984,6303520242,1N 121 County Farm Rd.,#130,Winfield,IL,60190,60190,1001184,msg-dentrix_enterprise-DataSource-374,TRUE,"1N 121 County Farm Rd., #130, Winfield IL60190",41.8617,-88.1609,"Advanced Family Dental & Orthodontics, PC - Winfield"
1976,8157411700,2241 Theodore Street,,Crest Hill,IL,60403,60403,1001001,msg-dentrix_enterprise-DataSource-374,FALSE,"2241 Theodore Street, , Crest Hill IL60403",41.550959,-88.138635,"Advanced Family Dental & Orthodontics, PC. - Crest Hill"
1985,8154832580,2215 Theodore St.,,Crest Hill,IL,60403,60403,1001242,msg-dentrix_enterprise-DataSource-374,FALSE,"2215 Theodore St., , Crest Hill IL60403",41.55886,-88.134457,"Advanced Family Dental & Orthodontics, PC. - Crest Hill Ortho"
1986,8154640412,21188 South La Grange Road,,Frankfort,IL,60423,60423,1001243,msg-dentrix_enterprise-DataSource-374,FALSE,"21188 South La Grange Road, , Frankfort IL60423",41.504384,-87.853075,"Advanced Family Dental & Orthodontics, PC. - Frankfort"
1977,8154640412,21188 S. LaGrange Road,,Frankfort,IL,60423,60423,1001002,msg-dentrix_enterprise-DataSource-374,FALSE,"21188 S. LaGrange Road, , Frankfort IL60423",41.49587,-87.84866,"Advanced Family Dental & Orthodontics, PC. - Frankfort"
1978,8158383337,730 S. Washington Street,,Lockport,IL,60441,60441,1001003,msg-dentrix_enterprise-DataSource-374,FALSE,"730 S. Washington Street, , Lockport IL60441",41.58983,-88.053698,"Advanced Family Dental & Orthodontics, PC. - Lockport"
1980,8157292300,150 Brook Forest Avenue,,Shorewood,IL,60404,60404,1001005,msg-dentrix_enterprise-DataSource-374,FALSE,"150 Brook Forest Avenue, , Shorewood IL60404",41.522148,-88.199172,"Advanced Family Dental of Shorewood, PC"
1993,8157292300,150 Brook Forest Avenue,,Shorewood,IL,60404,60404,1001865,msg-dentrix_enterprise-DataSource-374,FALSE,"150 Brook Forest Avenue, , Shorewood IL60404",41.522148,-88.199172,"Advanced Family Dental of Shorewood, PC - Ortho"
2854,2153721094,327 Township Line Rd,,Elkins Park,PA,19027,19027,1000001,msg-dentrix_enterprise-DataSource-609,FALSE,"327 Township Line Rd, , Elkins Park PA19027",40.072608,-75.102111,"Advanced Family Dentistry, Elkins Park"
356,7187888009,443 9th Street  Park Slope,,Brooklyn,NY,11215,11215,1,msg-eaglesoft-Location-356,FALSE,"443 9th Street  Park Slope, , Brooklyn NY11215",40.666883,-73.981179,Advanced Gentle Dentistry of Park Slope
1395,2123796414,"65 Broadway, Suite 902",,New York,NY,10006,10006,273124,msg-drchrono-DataSource-120,FALSE,"65 Broadway, Suite 902, , New York NY10006",40.70718,-74.012346,Advanced Holistic Center
2104,2123796413,16 East 40th Street,,New York,NY,10016,10016,296514,msg-drchrono-DataSource-120,FALSE,"16 East 40th Street, , New York NY10016",40.751677,-73.980863,Advanced Holistic Center - East 40th
2410,7866221771,6801 Collins Ave,,Miami Beach,FL,33141,33141,306674,msg-drchrono-DataSource-120,FALSE,"6801 Collins Ave, , Miami Beach FL33141",25.852461,-80.120365,Advanced Holistic Center - Miami
2231,2123796412,"29 East 61st Street, 2nd Floor",,NY,NY,10065,10065,302682,msg-drchrono-DataSource-120,FALSE,"29 East 61st Street, 2nd Floor, , NY NY10065",40.764718,-73.969943,Advanced Holistic Center - Upper East Side
4386,4103372622,120 SISTER PIERRE DR,SUITE 408,Towson,MD,21204,21204,3,none-none-DataSource-1156,FALSE,"120 SISTER PIERRE DR, SUITE 408, Towson MD21204",39.388989,-76.607402,Advanced Menstrual Care Center
4731,2534451500,803 39th St SW,Suite E,Puyallup,WA,98373,98373,1,remote_db-dentrix-DataSource-1258,FALSE,"803 39th St SW, Suite E, Puyallup WA98373",47.1551,-122.30249,Advanced Puyallup Dentistry
2357,6235358770,2700 N 140TH AVE,STE 107,GOODYEAR,AZ,85395-2439,85395,2,msg-ecw-DataSource-520,FALSE,"2700 N 140TH AVE, STE 107, GOODYEAR AZ85395",33.477529,-112.36033,Advanced Sinus Relief Centers
529,2156593334,"801 Easton Rd, Ste 9",,Willow Grove,PA,19090,19090,1,msg-dentrixascend-Location-529,TRUE,"801 Easton Rd, Ste 9, , Willow Grove PA19090",40.151962,-75.120691,Advanced Smile Design
2946,8479905670,801 S. Milwaukee Ave.,,Libertyville,IL,60048,60048,217,msg-ecw-DataSource-700,TRUE,"801 S. Milwaukee Ave., , Libertyville IL60048",42.274497,-87.957664,Advocate Condell Wound Care
2947,8473819600,450 WEST HIGHWAY 22,,BARRINGTON,IL,60010-1919,60010,7,msg-ecw-DataSource-700,TRUE,"450 WEST HIGHWAY 22, , BARRINGTON IL60010",42.162112,-88.145583,Advocate Good Shepherd Hospital
2949,8478424460,450 West Highway 22,,Barrington,IL,60010,60010,402,msg-ecw-DataSource-700,TRUE,"450 West Highway 22, , Barrington IL60010",42.162112,-88.145583,Advocate GSH Wound Clinic
2950,6303696667,,,Oak Brook,IL,60523,60523,384,msg-ecw-DataSource-700,TRUE,", , Oak Brook IL60523",41.83713,-87.963759,Advocate Home Health Services
2951,8477237500,1875 Dempster Street,,Park RIdge,IL,60068,60068,404,msg-ecw-DataSource-700,TRUE,"1875 Dempster Street, , Park RIdge IL60068",42.038557,-87.848889,Advocate LGH Lymphedema Clinic
2953,8477232210,1775 Dempster St,,Park Ridge,IL,600681143,60068,131,msg-ecw-DataSource-700,TRUE,"1775 Dempster St, , Park Ridge IL60068",42.038471,-87.847573,Advocate Lutheran General Hospital
2954,8477237052,8816 Dempster St.,,Niles,IL,60714,60714,143,msg-ecw-DataSource-700,TRUE,"8816 Dempster St., , Niles IL60714",42.040963,-87.845851,Advocate Lutheran General Wound Care
2955,8477235050,1700 Luther Ln,"1st Floor, Suite 1100",Park Ridge,IL,60068,60068,378,msg-ecw-DataSource-700,TRUE,"1700 Luther Ln, 1st Floor, Suite 1100, Park Ridge IL60068",42.038456,-87.850434,Advocate Lutheran Imaging Center
2956,8477429800,1425 N RANDALL RD,,ELGIN,IL,60123-2300,60123,207,msg-ecw-DataSource-700,TRUE,"1425 N RANDALL RD, , ELGIN IL60123",42.070055,-88.331172,Advocate Sherman Hospital
2957,8473622900,900 GARFIELD STREET,,LIBERTYVILLE,IL,60048-3141,60048,6,msg-ecw-DataSource-700,TRUE,"900 GARFIELD STREET, , LIBERTYVILLE IL60048",42.27428,-87.959065,Advocate-Condell Medical Center
3955,8047418689,10442 Patterson Ave,,Richmond,VA,23238,23238,1,remote_db-dentrix-DataSource-950,FALSE,"10442 Patterson Ave, , Richmond VA23238",37.597013,-77.604007,Aesthetic and Implant Center
988,9018538116,362 New Byhalia Rd #3,,Collierville,TN,38017,38017,1,msg-eaglesoft-Location-988,TRUE,"362 New Byhalia Rd #3, , Collierville TN38017",35.050014,-89.687246,Aesthetic Dentistry of Collierville
2121,7149536881,1920 East 17th Street,STE 205,Santa Ana,CA,92705,92705,1,remote_db-dentrix-DataSource-424,FALSE,"1920 East 17th Street, STE 205, Santa Ana CA92705",33.759393,-117.83998,Affinity Dental Center
807,3033214805,"155 Cook Street, Suite 251",155 Cook Street  #251,Denver,CO,80206,80206,1,msg-curve2-Location-807,FALSE,"155 Cook Street, Suite 251, 155 Cook Street  #251, Denver CO80206",39.718695,-104.94753,Affinity Family Dental
1555,6029572411,4235 N 32nd St Suite C,,Phoenix,AZ,85018,85018,1,msg-opendental-DataSource-222,FALSE,"4235 N 32nd St Suite C, , Phoenix AZ85018",33.498152,-112.01242,Agave Dental
4760,7036516130,11150 Sunset Hills Road,Ste 303,Reston,VA,20190,20190,1,msg-opendental-DataSource-1283,FALSE,"11150 Sunset Hills Road, Ste 303, Reston VA20190",38.948157,-77.33041,Aglow Dental Studio
